ward_no,Areaname,crime_type,arrest,year,crime_location,latitude,longitude
2,West Ridge,BURGLARY,t,2015,ABANDONED BUILDING,41.880194,-87.6651481
2,West Ridge,DECEPTIVE PRACTICE,f,2015,STREET,41.84680198,-87.62352713
2,West Ridge,THEFT,f,2015,RESTAURANT,41.87296738,-87.62915278
2,West Ridge,BATTERY,f,2015,BANK,41.87185215,-87.63934641
2,West Ridge,THEFT,f,2015,RESTAURANT,41.88065311,-87.63439665
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.85288764,-87.62246147
2,West Ridge,THEFT,t,2015,DEPARTMENT STORE,41.86821682,-87.6304532
2,West Ridge,CRIMINAL DAMAGE,f,2015,SMALL RETAIL STORE,41.87434847,-87.64420285
2,West Ridge,NARCOTICS,t,2015,STREET,41.87995643,-87.68014002
2,West Ridge,BATTERY,f,2015,APARTMENT,41.88020009,-87.69270345
2,West Ridge,THEFT,f,2015,CTA TRAIN,41.87507,-87.64097493
2,West Ridge,THEFT,f,2015,STREET,41.85395381,-87.62224411
2,West Ridge,THEFT,f,2015,COMMERCIAL / BUSINESS OFFICE,,
2,West Ridge,THEFT,f,2015,CTA STATION,41.86742776,-87.62619205
2,West Ridge,NARCOTICS,t,2015,STREET,41.83107294,-87.62015641
2,West Ridge,CRIMINAL TRESPASS,t,2015,OTHER,41.86838064,-87.62584745
2,West Ridge,CRIMINAL DAMAGE,f,2015,SIDEWALK,41.85367661,-87.62223984
2,West Ridge,CRIMINAL TRESPASS,t,2015,RESTAURANT,41.86743028,-87.62615531
2,West Ridge,THEFT,f,2015,OTHER,41.86708141,-87.61900371
2,West Ridge,DECEPTIVE PRACTICE,f,2015,OTHER,41.86708141,-87.61900371
2,West Ridge,THEFT,f,2015,OTHER,41.86854191,-87.63923536
2,West Ridge,THEFT,f,2015,CONVENIENCE STORE,41.87133667,-87.625925
2,West Ridge,THEFT,f,2015,GROCERY FOOD STORE,41.86854191,-87.63923536
2,West Ridge,THEFT,f,2015,RESTAURANT,41.87812392,-87.63320879
2,West Ridge,PUBLIC PEACE VIOLATION,f,2015,COMMERCIAL / BUSINESS OFFICE,41.87863072,-87.6366733
2,West Ridge,OTHER OFFENSE,f,2015,RESIDENCE,41.86221827,-87.63908716
2,West Ridge,CRIMINAL TRESPASS,t,2015,OTHER,41.88373235,-87.67914676
2,West Ridge,DECEPTIVE PRACTICE,f,2015,RESTAURANT,41.87505617,-87.62922165
2,West Ridge,NARCOTICS,t,2015,SIDEWALK,41.88300742,-87.68536027
2,West Ridge,THEFT,f,2015,RESTAURANT,41.87870641,-87.63693686
2,West Ridge,PUBLIC PEACE VIOLATION,t,2015,LIBRARY,41.87660796,-87.62764406
2,West Ridge,DECEPTIVE PRACTICE,f,2015,STREET,41.88065311,-87.63439665
2,West Ridge,DECEPTIVE PRACTICE,f,2015,,,
2,West Ridge,THEFT,f,2015,SMALL RETAIL STORE,41.86804401,-87.63226142
2,West Ridge,ASSAULT,f,2015,CONSTRUCTION SITE,41.87410797,-87.63167744
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.87833772,-87.69682734
2,West Ridge,ASSAULT,f,2015,CONSTRUCTION SITE,41.87410797,-87.63167744
2,West Ridge,THEFT,f,2015,STREET,41.88058568,-87.64002307
2,West Ridge,ASSAULT,f,2015,STREET,41.8740333,-87.67706833
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.87833474,-87.69727903
2,West Ridge,THEFT,f,2015,STREET,41.87365994,-87.6862331
2,West Ridge,DECEPTIVE PRACTICE,f,2015,SIDEWALK,41.865332,-87.62410418
2,West Ridge,BATTERY,f,2015,OTHER,41.87380752,-87.69445629
2,West Ridge,CRIMINAL TRESPASS,t,2015,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,41.86245163,-87.64001342
2,West Ridge,THEFT,f,2015,OTHER RAILROAD PROP / TRAIN DEPOT,41.878931,-87.63958562
2,West Ridge,THEFT,f,2015,STREET,41.87348032,-87.62420871
2,West Ridge,BATTERY,t,2015,LIBRARY,41.87660796,-87.62764406
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.85109876,-87.62474226
2,West Ridge,THEFT,f,2015,DEPARTMENT STORE,41.86854191,-87.63923536
2,West Ridge,BATTERY,f,2015,CHA APARTMENT,41.88393198,-87.67998935
2,West Ridge,CRIMINAL DAMAGE,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.85194955,-87.61899592
2,West Ridge,ROBBERY,t,2015,APARTMENT,41.87396879,-87.62598777
2,West Ridge,BATTERY,f,2015,GOVERNMENT BUILDING/PROPERTY,41.86760821,-87.68029878
2,West Ridge,ASSAULT,f,2015,OTHER,41.87380752,-87.69445629
2,West Ridge,THEFT,f,2015,OTHER,41.87891877,-87.66529358
2,West Ridge,THEFT,f,2015,HOSPITAL BUILDING/GROUNDS,41.8763156,-87.66927162
2,West Ridge,THEFT,f,2015,SMALL RETAIL STORE,41.87667231,-87.6242799
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.87622797,-87.67454534
2,West Ridge,THEFT,f,2015,STREET,41.88210402,-87.68477817
2,West Ridge,OTHER OFFENSE,f,2015,RESIDENCE,,
2,West Ridge,BATTERY,f,2015,SIDEWALK,41.87725294,-87.69618817
2,West Ridge,MOTOR VEHICLE THEFT,f,2015,CHA PARKING LOT/GROUNDS,41.87896255,-87.68880143
2,West Ridge,OTHER OFFENSE,f,2015,RESIDENCE,41.87756642,-87.68453764
2,West Ridge,THEFT,t,2015,GROCERY FOOD STORE,41.86681074,-87.62581703
2,West Ridge,DECEPTIVE PRACTICE,f,2015,OTHER,,
2,West Ridge,THEFT,f,2015,STREET,41.86699623,-87.62741936
2,West Ridge,MOTOR VEHICLE THEFT,f,2015,STREET,41.87607005,-87.68683668
2,West Ridge,THEFT,t,2015,DEPARTMENT STORE,41.86821682,-87.6304532
2,West Ridge,THEFT,t,2015,SMALL RETAIL STORE,41.86681074,-87.62581703
2,West Ridge,THEFT,f,2015,SMALL RETAIL STORE,41.86743028,-87.62615531
2,West Ridge,THEFT,f,2015,STREET,41.8828395,-87.70201929
2,West Ridge,THEFT,f,2015,HOSPITAL BUILDING/GROUNDS,41.87407739,-87.67422595
2,West Ridge,THEFT,f,2015,RESTAURANT,41.87826021,-87.6254484
2,West Ridge,DECEPTIVE PRACTICE,f,2015,STREET,41.87408681,-87.62599014
2,West Ridge,BATTERY,f,2015,ALLEY,41.86304084,-87.66628856
2,West Ridge,THEFT,f,2015,STREET,41.87746906,-87.64839572
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.88007433,-87.64260273
2,West Ridge,DECEPTIVE PRACTICE,f,2015,HOSPITAL BUILDING/GROUNDS,41.84529875,-87.62362816
2,West Ridge,THEFT,f,2015,STREET,41.87751796,-87.68909134
2,West Ridge,CRIMINAL DAMAGE,f,2015,PARKING LOT/GARAGE(NON.RESID.),,
2,West Ridge,THEFT,f,2015,VEHICLE NON-COMMERCIAL,41.87515512,-87.66790671
2,West Ridge,NARCOTICS,t,2015,STREET,41.87498322,-87.68535688
2,West Ridge,MOTOR VEHICLE THEFT,f,2015,STREET,41.87020359,-87.6295466
2,West Ridge,MOTOR VEHICLE THEFT,f,2015,STREET,41.88080408,-87.68395407
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.87612122,-87.64100397
2,West Ridge,BATTERY,f,2015,RESIDENCE,41.87610831,-87.68486083
2,West Ridge,ROBBERY,f,2015,STREET,41.87928573,-87.64152429
2,West Ridge,ROBBERY,f,2015,SIDEWALK,41.88000237,-87.64113467
2,West Ridge,THEFT,f,2015,CTA TRAIN,41.87822214,-87.62728848
2,West Ridge,CRIMINAL DAMAGE,t,2015,APARTMENT,41.87756511,-87.68479102
2,West Ridge,THEFT,f,2015,STREET,41.85393075,-87.62384107
2,West Ridge,THEFT,f,2015,STREET,41.85393075,-87.62384107
2,West Ridge,THEFT,f,2015,STREET,41.87973455,-87.64405685
2,West Ridge,DECEPTIVE PRACTICE,f,2015,OTHER,41.87782218,-87.65518141
2,West Ridge,BATTERY,t,2015,CHA HALLWAY/STAIRWELL/ELEVATOR,41.88393754,-87.68338619
2,West Ridge,OTHER OFFENSE,f,2015,RESIDENCE,41.86221827,-87.63908716
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.86638747,-87.65388514
2,West Ridge,THEFT,f,2015,SMALL RETAIL STORE,41.87257883,-87.62754886
2,West Ridge,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.86112931,-87.62568143
2,West Ridge,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.86162612,-87.62569798
2,West Ridge,DECEPTIVE PRACTICE,f,2015,STREET,41.88005453,-87.64113778
2,West Ridge,OTHER OFFENSE,f,2015,RESIDENCE,41.86221827,-87.63908716
2,West Ridge,ASSAULT,f,2015,GROCERY FOOD STORE,41.84783789,-87.61667068
2,West Ridge,THEFT,f,2015,HOTEL/MOTEL,41.87567932,-87.62657476
2,West Ridge,DECEPTIVE PRACTICE,f,2015,STREET,41.87628525,-87.62603934
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.87107485,-87.69456428
2,West Ridge,OTHER OFFENSE,f,2015,APARTMENT,41.88192842,-87.70252033
2,West Ridge,CRIMINAL DAMAGE,f,2015,SIDEWALK,41.88188642,-87.63910932
2,West Ridge,CRIMINAL DAMAGE,t,2015,SIDEWALK,41.87822741,-87.6268074
2,West Ridge,MOTOR VEHICLE THEFT,t,2015,VEHICLE NON-COMMERCIAL,41.87270906,-87.62418786
2,West Ridge,BATTERY,f,2015,APARTMENT,41.87107485,-87.69456428
2,West Ridge,THEFT,t,2015,SMALL RETAIL STORE,41.86681074,-87.62581703
2,West Ridge,THEFT,f,2015,DEPARTMENT STORE,41.8752549,-87.62761856
2,West Ridge,BURGLARY,f,2015,OTHER,41.87661247,-87.65109637
2,West Ridge,THEFT,f,2015,RESIDENCE,41.85519055,-87.6238712
2,West Ridge,DECEPTIVE PRACTICE,f,2015,DEPARTMENT STORE,41.87782218,-87.65518141
2,West Ridge,PUBLIC PEACE VIOLATION,t,2015,CTA TRAIN,41.87690915,-87.62842654
2,West Ridge,BATTERY,f,2015,SIDEWALK,41.86881212,-87.67630668
2,West Ridge,CRIM SEXUAL ASSAULT,f,2015,APARTMENT,41.86616104,-87.65550658
2,West Ridge,ASSAULT,f,2015,HOSPITAL BUILDING/GROUNDS,41.87515512,-87.66790671
2,West Ridge,THEFT,f,2015,OTHER,41.88152445,-87.66270693
2,West Ridge,THEFT,f,2015,HOSPITAL BUILDING/GROUNDS,41.87413359,-87.67016442
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.87942274,-87.68281136
2,West Ridge,CRIMINAL DAMAGE,f,2015,POLICE FACILITY/VEH PARKING LOT,41.8629061,-87.65685888
2,West Ridge,THEFT,f,2015,CTA PLATFORM,41.86816541,-87.62743954
2,West Ridge,ROBBERY,f,2015,SIDEWALK,41.86778572,-87.66018512
2,West Ridge,OTHER OFFENSE,f,2015,APARTMENT,41.87683815,-87.63432072
2,West Ridge,MOTOR VEHICLE THEFT,f,2015,STREET,41.87822432,-87.68635596
2,West Ridge,CRIMINAL TRESPASS,t,2015,RESTAURANT,41.86725154,-87.63959443
2,West Ridge,THEFT,f,2015,STREET,41.87387515,-87.68741323
2,West Ridge,ROBBERY,t,2015,ALLEY,41.86849837,-87.66473755
2,West Ridge,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.88055596,-87.64192187
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.88283389,-87.70249674
2,West Ridge,ASSAULT,f,2015,STREET,41.86701385,-87.62582213
2,West Ridge,BATTERY,f,2015,RESIDENCE,41.87756581,-87.68491586
2,West Ridge,MOTOR VEHICLE THEFT,f,2015,STREET,41.85790786,-87.62173411
2,West Ridge,THEFT,f,2015,STREET,41.88213442,-87.68287566
2,West Ridge,DECEPTIVE PRACTICE,f,2015,SIDEWALK,41.87812392,-87.63320879
2,West Ridge,BATTERY,f,2015,STREET,41.86882906,-87.67018253
2,West Ridge,DECEPTIVE PRACTICE,f,2015,,41.85751908,-87.62232208
2,West Ridge,THEFT,f,2015,STREET,41.85758221,-87.62232505
2,West Ridge,BATTERY,f,2015,ATHLETIC CLUB,41.87137115,-87.62751442
2,West Ridge,THEFT,f,2015,STREET,41.85758221,-87.62232505
2,West Ridge,BATTERY,f,2015,CTA STATION,41.87537066,-87.6691125
2,West Ridge,BATTERY,t,2015,PARKING LOT/GARAGE(NON.RESID.),41.86633173,-87.66637917
2,West Ridge,THEFT,f,2015,SMALL RETAIL STORE,41.86854191,-87.63923536
2,West Ridge,ROBBERY,f,2015,SIDEWALK,41.87923927,-87.69758218
2,West Ridge,DECEPTIVE PRACTICE,f,2015,DEPARTMENT STORE,41.86821682,-87.6304532
2,West Ridge,MOTOR VEHICLE THEFT,f,2015,STREET,41.88312945,-87.67784926
2,West Ridge,BURGLARY,f,2015,RESIDENCE,41.88115263,-87.68736565
2,West Ridge,NARCOTICS,t,2015,PARKING LOT/GARAGE(NON.RESID.),41.84685952,-87.61732389
2,West Ridge,DECEPTIVE PRACTICE,f,2015,RESIDENCE,,
2,West Ridge,THEFT,f,2015,VEHICLE NON-COMMERCIAL,41.88312945,-87.67784926
2,West Ridge,ROBBERY,f,2015,STREET,41.83427353,-87.61939799
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.88222113,-87.67737381
2,West Ridge,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.88194442,-87.63419529
2,West Ridge,DECEPTIVE PRACTICE,f,2015,RESIDENCE,41.88015594,-87.69710307
2,West Ridge,DECEPTIVE PRACTICE,f,2015,SIDEWALK,41.87098268,-87.62414819
2,West Ridge,ASSAULT,f,2015,SIDEWALK,41.87396879,-87.62598777
2,West Ridge,THEFT,f,2015,SIDEWALK,41.88139164,-87.68643785
2,West Ridge,ROBBERY,f,2015,STREET,41.83782298,-87.61825397
2,West Ridge,BATTERY,f,2015,RESIDENCE,41.87654058,-87.62427769
2,West Ridge,BATTERY,f,2015,CTA BUS,41.86699623,-87.62741936
2,West Ridge,BATTERY,f,2015,RESIDENCE,41.84560379,-87.62592228
2,West Ridge,ROBBERY,t,2015,STREET,41.87038976,-87.6259024
2,West Ridge,ASSAULT,f,2015,STREET,41.88198223,-87.69734935
2,West Ridge,THEFT,f,2015,STREET,41.87712349,-87.68385547
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.88021818,-87.69004834
2,West Ridge,THEFT,f,2015,OTHER,41.8764918,-87.63965607
2,West Ridge,THEFT,f,2015,STREET,41.87460677,-87.68868364
2,West Ridge,BATTERY,f,2015,APARTMENT,41.86427494,-87.66003471
2,West Ridge,BATTERY,f,2015,SIDEWALK,41.86427494,-87.66003471
2,West Ridge,THEFT,f,2015,SIDEWALK,41.87408681,-87.62599014
2,West Ridge,BATTERY,f,2015,APARTMENT,41.87962157,-87.6962491
2,West Ridge,ASSAULT,f,2015,STREET,41.86364222,-87.62733144
2,West Ridge,BATTERY,f,2015,BRIDGE,41.86738193,-87.62990063
2,West Ridge,THEFT,f,2015,OTHER,41.88169386,-87.65232391
2,West Ridge,THEFT,f,2015,CONSTRUCTION SITE,,
2,West Ridge,THEFT,f,2015,CTA TRAIN,41.86816541,-87.62743954
2,West Ridge,THEFT,f,2015,STREET,41.8703325,-87.64082045
2,West Ridge,NARCOTICS,t,2015,STREET,41.87496146,-87.68006237
2,West Ridge,BURGLARY,f,2015,RESIDENCE-GARAGE,41.8775654,-87.68484243
2,West Ridge,DECEPTIVE PRACTICE,f,2015,STREET,41.86743028,-87.62615531
2,West Ridge,THEFT,f,2015,RESTAURANT,41.88065311,-87.63439665
2,West Ridge,THEFT,t,2015,DEPARTMENT STORE,41.86539738,-87.64066078
2,West Ridge,DECEPTIVE PRACTICE,f,2015,BANK,41.86664457,-87.66637959
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.85245006,-87.62226077
2,West Ridge,THEFT,f,2015,RESIDENCE,,
2,West Ridge,DECEPTIVE PRACTICE,f,2015,OTHER,41.87698903,-87.62535227
2,West Ridge,THEFT,f,2015,STREET,41.85427171,-87.62483938
2,West Ridge,ASSAULT,f,2015,OTHER,41.88359562,-87.68650008
2,West Ridge,NARCOTICS,t,2015,OTHER,41.87674477,-87.64155904
2,West Ridge,OTHER OFFENSE,f,2015,OTHER,,
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.8690927,-87.67738321
2,West Ridge,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.8718119,-87.62734067
2,West Ridge,ASSAULT,f,2015,WAREHOUSE,41.86327623,-87.642053
2,West Ridge,CRIMINAL DAMAGE,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.87776204,-87.63371947
2,West Ridge,THEFT,f,2015,STREET,41.87196373,-87.69698972
2,West Ridge,CRIMINAL DAMAGE,t,2015,RESIDENCE,41.88081524,-87.69722505
2,West Ridge,THEFT,f,2015,STREET,41.865332,-87.62410418
2,West Ridge,ASSAULT,t,2015,CHA HALLWAY/STAIRWELL/ELEVATOR,41.88144179,-87.66783781
2,West Ridge,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.87811561,-87.63409749
2,West Ridge,OFFENSE INVOLVING CHILDREN,f,2015,RESIDENCE,,
2,West Ridge,ROBBERY,f,2015,STREET,41.86684341,-87.66991302
2,West Ridge,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.87760087,-87.63519367
2,West Ridge,BURGLARY,f,2015,RESIDENCE,41.88221749,-87.677697
2,West Ridge,NARCOTICS,t,2015,STREET,41.87825451,-87.68635566
2,West Ridge,THEFT,f,2015,RESIDENCE,41.87380752,-87.69445629
2,West Ridge,THEFT,t,2015,GROCERY FOOD STORE,41.86681074,-87.62581703
2,West Ridge,THEFT,t,2015,GROCERY FOOD STORE,41.86449368,-87.639158
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.88115263,-87.68736565
2,West Ridge,ROBBERY,f,2015,SIDEWALK,41.86690826,-87.66218051
2,West Ridge,THEFT,f,2015,GAS STATION,41.88240718,-87.686468
2,West Ridge,ASSAULT,t,2015,SIDEWALK,41.88144179,-87.66783781
2,West Ridge,BURGLARY,f,2015,OTHER,41.88294797,-87.69187912
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.87487849,-87.64243837
2,West Ridge,THEFT,f,2015,VEHICLE NON-COMMERCIAL,41.88210256,-87.68500586
2,West Ridge,THEFT,f,2015,DEPARTMENT STORE,41.86854191,-87.63923536
2,West Ridge,THEFT,f,2015,VEHICLE-COMMERCIAL,41.88213386,-87.68277652
2,West Ridge,THEFT,f,2015,RESTAURANT,41.88130762,-87.67694984
2,West Ridge,MOTOR VEHICLE THEFT,f,2015,STREET,41.8678436,-87.6422094
2,West Ridge,OTHER OFFENSE,f,2015,RESIDENCE,41.87853462,-87.68736631
2,West Ridge,DECEPTIVE PRACTICE,f,2015,RESIDENCE,41.87515496,-87.62922057
2,West Ridge,OTHER OFFENSE,f,2015,RESIDENCE,41.87250716,-87.686197
2,West Ridge,BATTERY,f,2015,STREET,41.87076185,-87.69601766
2,West Ridge,OTHER OFFENSE,f,2015,STREET,41.87339296,-87.64092327
2,West Ridge,DECEPTIVE PRACTICE,f,2015,SMALL RETAIL STORE,41.86741494,-87.62723119
2,West Ridge,ROBBERY,f,2015,SIDEWALK,41.87536742,-87.62762099
2,West Ridge,THEFT,f,2015,STREET,41.86495578,-87.62095843
2,West Ridge,BATTERY,f,2015,OTHER,41.87380752,-87.69445629
2,West Ridge,BATTERY,f,2015,STREET,41.87280506,-87.62596021
2,West Ridge,THEFT,f,2015,VEHICLE NON-COMMERCIAL,41.84204156,-87.61968231
2,West Ridge,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.87763303,-87.63371353
2,West Ridge,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.8744162,-87.63859167
2,West Ridge,THEFT,t,2015,GROCERY FOOD STORE,41.86681074,-87.62581703
2,West Ridge,ASSAULT,f,2015,APARTMENT,41.8828373,-87.70211846
2,West Ridge,BATTERY,t,2015,RESIDENCE,41.86130562,-87.62401285
2,West Ridge,BATTERY,f,2015,APARTMENT,41.87164012,-87.69603831
2,West Ridge,THEFT,f,2015,VEHICLE NON-COMMERCIAL,41.88312945,-87.67784926
2,West Ridge,ASSAULT,f,2015,APARTMENT,41.85393075,-87.62384107
2,West Ridge,MOTOR VEHICLE THEFT,f,2015,OTHER,,
2,West Ridge,THEFT,f,2015,STREET,41.86647757,-87.65380709
2,West Ridge,THEFT,f,2015,ATHLETIC CLUB,41.87137115,-87.62751442
2,West Ridge,THEFT,f,2015,COMMERCIAL / BUSINESS OFFICE,41.87927936,-87.64183281
2,West Ridge,BATTERY,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.86854191,-87.63923536
2,West Ridge,DECEPTIVE PRACTICE,f,2015,RESIDENCE,41.86657808,-87.62413446
2,West Ridge,THEFT,f,2015,ATHLETIC CLUB,41.87137115,-87.62751442
2,West Ridge,BATTERY,f,2015,CHA APARTMENT,41.88213835,-87.68260021
2,West Ridge,THEFT,f,2015,OTHER,,
2,West Ridge,THEFT,f,2015,HOSPITAL BUILDING/GROUNDS,41.84680198,-87.62352713
2,West Ridge,THEFT,f,2015,DRUG STORE,41.87812392,-87.63320879
2,West Ridge,BATTERY,f,2015,APARTMENT,41.87683815,-87.63432072
2,West Ridge,OTHER OFFENSE,f,2015,OTHER,41.87438184,-87.64153679
2,West Ridge,THEFT,f,2015,OTHER,41.86708141,-87.61900371
2,West Ridge,CRIMINAL DAMAGE,f,2015,APARTMENT,41.87962157,-87.6962491
2,West Ridge,CRIMINAL TRESPASS,t,2015,BANK,41.87507813,-87.62922141
2,West Ridge,CRIMINAL DAMAGE,f,2015,VEHICLE NON-COMMERCIAL,41.87605811,-87.64100465
2,West Ridge,MOTOR VEHICLE THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.8805215,-87.6448636
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.8752347,-87.63961825
2,West Ridge,BATTERY,f,2015,APARTMENT,41.85519055,-87.6238712
2,West Ridge,BATTERY,f,2015,CTA PLATFORM,41.87766908,-87.62928477
2,West Ridge,THEFT,f,2015,STREET,41.87761802,-87.68056774
2,West Ridge,THEFT,t,2015,GROCERY FOOD STORE,41.86681074,-87.62581703
2,West Ridge,BATTERY,f,2015,OTHER,41.85550537,-87.62285828
2,West Ridge,ASSAULT,f,2015,APARTMENT,41.87724422,-87.68143078
2,West Ridge,DECEPTIVE PRACTICE,f,2015,,,
2,West Ridge,CRIMINAL TRESPASS,t,2015,RESIDENTIAL YARD (FRONT/BACK),41.86419298,-87.66526701
2,West Ridge,MOTOR VEHICLE THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.86865404,-87.63239427
2,West Ridge,CRIMINAL TRESPASS,t,2015,BANK,41.87507813,-87.62922141
2,West Ridge,MOTOR VEHICLE THEFT,f,2015,STREET,41.86152316,-87.66203125
2,West Ridge,DECEPTIVE PRACTICE,f,2015,DEPARTMENT STORE,41.86854191,-87.63923536
2,West Ridge,THEFT,f,2015,RESTAURANT,41.87536742,-87.62762099
2,West Ridge,THEFT,f,2015,DEPARTMENT STORE,41.86854191,-87.63923536
2,West Ridge,DECEPTIVE PRACTICE,f,2015,OTHER,41.87265843,-87.62755166
2,West Ridge,THEFT,f,2015,STREET,41.87220671,-87.6308611
2,West Ridge,BATTERY,f,2015,SIDEWALK,41.87375808,-87.69989829
2,West Ridge,OTHER OFFENSE,f,2015,APARTMENT,41.88193226,-87.70221918
2,West Ridge,DECEPTIVE PRACTICE,f,2015,OTHER,41.86854191,-87.63923536
2,West Ridge,THEFT,f,2015,OTHER,41.86854191,-87.63923536
2,West Ridge,THEFT,f,2015,STREET,41.88000237,-87.64113467
2,West Ridge,CRIMINAL DAMAGE,f,2015,STREET,41.87107554,-87.6946891
2,West Ridge,THEFT,f,2015,OTHER,,
2,West Ridge,THEFT,f,2015,DEPARTMENT STORE,41.86213236,-87.66626496
2,West Ridge,OTHER OFFENSE,f,2015,OTHER,41.86133518,-87.62569018
2,West Ridge,THEFT,f,2015,"SCHOOL, PRIVATE, BUILDING",,
2,West Ridge,BATTERY,f,2015,RESIDENCE,41.87724422,-87.68143078
2,West Ridge,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.87274681,-87.63257353
2,West Ridge,CRIMINAL DAMAGE,f,2015,APARTMENT,41.88426878,-87.68275853
2,West Ridge,MOTOR VEHICLE THEFT,f,2015,STREET,41.83215129,-87.62057375
2,West Ridge,ROBBERY,f,2015,STREET,41.86430495,-87.64062484
2,West Ridge,THEFT,f,2015,SIDEWALK,41.87155632,-87.62416388
2,West Ridge,BURGLARY,f,2015,APARTMENT,41.87294654,-87.68966965
2,West Ridge,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.8718119,-87.62734067
2,West Ridge,OTHER OFFENSE,f,2015,ALLEY,41.87990229,-87.68317371
2,West Ridge,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.87402269,-87.64387589
2,West Ridge,DECEPTIVE PRACTICE,f,2015,RESIDENCE,41.88013139,-87.64114062
2,West Ridge,BURGLARY,f,2015,RESIDENCE-GARAGE,41.85737177,-87.61936873
2,West Ridge,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.86904785,-87.62412552
2,West Ridge,THEFT,f,2015,STREET,41.84162222,-87.6175621
2,West Ridge,THEFT,f,2015,CHA APARTMENT,41.88426878,-87.68275853
2,West Ridge,BURGLARY,f,2015,APARTMENT,41.87460688,-87.68968236
2,West Ridge,THEFT,f,2015,STREET,41.8829722,-87.68983344
2,West Ridge,KIDNAPPING,f,2015,SIDEWALK,41.8780385,-87.63993677
2,West Ridge,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.88022804,-87.64260841
2,West Ridge,CRIMINAL DAMAGE,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.86821682,-87.6304532
2,West Ridge,THEFT,f,2015,ATHLETIC CLUB,41.86821682,-87.6304532
2,West Ridge,THEFT,f,2015,STREET,41.85863339,-87.62234644
2,West Ridge,BURGLARY,f,2015,APARTMENT,41.86410204,-87.65583303
2,West Ridge,THEFT,f,2015,OTHER,41.86806267,-87.63262101
2,West Ridge,NARCOTICS,t,2015,SIDEWALK,41.8310748,-87.62001328
2,West Ridge,THEFT,f,2015,OTHER,41.86806267,-87.63262101
2,West Ridge,ASSAULT,f,2015,DEPARTMENT STORE,41.86213236,-87.66626496
2,West Ridge,DECEPTIVE PRACTICE,f,2015,,,
2,West Ridge,OTHER OFFENSE,f,2015,APARTMENT,41.87727424,-87.66187378
2,West Ridge,DECEPTIVE PRACTICE,f,2015,RESIDENCE,41.865425,-87.62139377
2,West Ridge,BATTERY,f,2015,RESIDENCE,41.87990013,-87.68327655
2,West Ridge,THEFT,f,2015,CHA PARKING LOT/GROUNDS,41.87896255,-87.68880143
2,West Ridge,OTHER OFFENSE,f,2015,RESIDENCE,41.87398648,-87.63065802
2,West Ridge,THEFT,f,2015,STREET,41.86693762,-87.6241415
2,West Ridge,THEFT,f,2015,VACANT LOT/LAND,41.87444058,-87.63672615
2,West Ridge,THEFT,f,2015,VEHICLE NON-COMMERCIAL,41.86664457,-87.66637959
2,West Ridge,BATTERY,f,2015,RESIDENCE,,
2,West Ridge,BATTERY,f,2015,CTA TRAIN,41.8506311,-87.62544847
